#T_e[K]	nu_ee_Fourment[1/s]	nu_ee_Kirkwood[1/s]	nu_ei[1/s]	nu_c[1/s]	nu_tot_Fourment[1/s]	nu_tot_Kirkwood[1/s]
2.441974197419742e+03	1.566754691594186e+13	2.870253236727492e+13	1.449275362318841e+14	1.741168967147022e+16	1.605950831478259e+14	1.736300685991590e+14
2.442944294429443e+03	1.568235313393438e+13	2.872534159395869e+13	1.449275362318841e+14	1.741174065795307e+16	1.606098893658184e+14	1.736528778258428e+14
2.443914391439144e+03	1.569717181868349e+13	2.874815988002088e+13	1.449275362318841e+14	1.741179164428661e+16	1.606247080505676e+14	1.736756961119049e+14
2.444884488448845e+03	1.571200298208063e+13	2.877098722546150e+13	1.449275362318841e+14	1.741184263047086e+16	1.606395392139647e+14	1.736985234573456e+14
2.445854585458546e+03	1.572684663631103e+13	2.879382363028055e+13	1.449275362318841e+14	1.741189361650581e+16	1.606543828681951e+14	1.737213598621646e+14
2.446824682468247e+03	1.574170279284430e+13	2.881666909447803e+13	1.449275362318841e+14	1.741194460239146e+16	1.606692390247283e+14	1.737442053263621e+14
2.447794779477948e+03	1.575657146367388e+13	2.883952361805393e+13	1.449275362318841e+14	1.741199558812781e+16	1.606841076955579e+14	1.737670598499380e+14
2.448764876487649e+03	1.577145266055037e+13	2.886238720100825e+13	1.449275362318841e+14	1.741204657371486e+16	1.606989888924344e+14	1.737899234328923e+14
2.449734973497350e+03	1.578634639571626e+13	2.888525984334101e+13	1.449275362318841e+14	1.741209755915262e+16	1.607138826276003e+14	1.738127960752251e+14
2.450705070507051e+03	1.580125268045561e+13	2.890814154505217e+13	1.449275362318841e+14	1.741214854444109e+16	1.607287889123397e+14	1.738356777769362e+14
2.451675167516752e+03	1.581617152694688e+13	2.893103230614178e+13	1.449275362318841e+14	1.741219952958027e+16	1.607437077588309e+14	1.738585685380258e+14
2.452645264526453e+03	1.583110294685096e+13	2.895393212660980e+13	1.449275362318841e+14	1.741225051457015e+16	1.607586391787350e+14	1.738814683584939e+14
2.453615361536154e+03	1.584604695214173e+13	2.897684100645627e+13	1.449275362318841e+14	1.741230149941075e+16	1.607735831840258e+14	1.739043772383403e+14
2.454585458545855e+03	1.586100355447995e+13	2.899975894568115e+13	1.449275362318841e+14	1.741235248410205e+16	1.607885397863640e+14	1.739272951775652e+14
2.455555555555556e+03	1.587597276592881e+13	2.902268594428446e+13	1.449275362318841e+14	1.741240346864408e+16	1.608035089978129e+14	1.739502221761685e+14
2.456525652565257e+03	1.589095459809144e+13	2.904562200226620e+13	1.449275362318841e+14	1.741245445303681e+16	1.608184908299755e+14	1.739731582341502e+14
2.457495749574958e+03	1.590594906288395e+13	2.906856711962636e+13	1.449275362318841e+14	1.741250543728026e+16	1.608334852947680e+14	1.739961033515104e+14
2.458465846584659e+03	1.592095617208182e+13	2.909152129636495e+13	1.449275362318841e+14	1.741255642137443e+16	1.608484924039659e+14	1.740190575282490e+14
2.459435943594359e+03	1.593597593730715e+13	2.911448453248195e+13	1.449275362318841e+14	1.741260740531932e+16	1.608635121691912e+14	1.740420207643660e+14
2.460406040604060e+03	1.595100837058448e+13	2.913745682797739e+13	1.449275362318841e+14	1.741265838911493e+16	1.608785446024685e+14	1.740649930598615e+14
2.461376137613761e+03	1.596605348372103e+13	2.916043818285126e+13	1.449275362318841e+14	1.741270937276126e+16	1.608935897156051e+14	1.740879744147353e+14
2.462346234623462e+03	1.598111128847926e+13	2.918342859710355e+13	1.449275362318841e+14	1.741276035625831e+16	1.609086475203633e+14	1.741109648289876e+14
2.463316331633163e+03	1.599618179647460e+13	2.920642807073427e+13	1.449275362318841e+14	1.741281133960609e+16	1.609237180283587e+14	1.741339643026183e+14
2.464286428642864e+03	1.601126501976327e+13	2.922943660374342e+13	1.449275362318841e+14	1.741286232280459e+16	1.609388012516473e+14	1.741569728356275e+14
2.465256525652565e+03	1.602636096979443e+13	2.925245419613099e+13	1.449275362318841e+14	1.741291330585382e+16	1.609538972016785e+14	1.741799904280151e+14
2.466226622662266e+03	1.604146965859862e+13	2.927548084789699e+13	1.449275362318841e+14	1.741296428875377e+16	1.609690058904827e+14	1.742030170797811e+14
2.467196719671967e+03	1.605659109779739e+13	2.929851655904142e+13	1.449275362318841e+14	1.741301527150446e+16	1.609841273296815e+14	1.742260527909255e+14
2.468166816681668e+03	1.607172529926779e+13	2.932156132956426e+13	1.449275362318841e+14	1.741306625410587e+16	1.609992615311519e+14	1.742490975614483e+14
2.469136913691369e+03	1.608687227472069e+13	2.934461515946553e+13	1.449275362318841e+14	1.741311723655802e+16	1.610144085066048e+14	1.742721513913496e+14
2.470107010701070e+03	1.610203203594995e+13	2.936767804874524e+13	1.449275362318841e+14	1.741316821886090e+16	1.610295682678340e+14	1.742952142806293e+14
2.471077107710771e+03	1.611720459463435e+13	2.939074999740337e+13	1.449275362318841e+14	1.741321920101451e+16	1.610447408265184e+14	1.743182862292874e+14
2.472047204720472e+03	1.613238996254845e+13	2.941383100543992e+13	1.449275362318841e+14	1.741327018301886e+16	1.610599261944325e+14	1.743413672373240e+14
2.473017301730173e+03	1.614758815143480e+13	2.943692107285490e+13	1.449275362318841e+14	1.741332116487395e+16	1.610751243833188e+14	1.743644573047390e+14
2.473987398739874e+03	1.616279917292726e+13	2.946002019964832e+13	1.449275362318841e+14	1.741337214657977e+16	1.610903354048113e+14	1.743875564315324e+14
2.474957495749575e+03	1.617802303899185e+13	2.948312838582015e+13	1.449275362318841e+14	1.741342312813634e+16	1.611055592708759e+14	1.744106646177042e+14
2.475927592759276e+03	1.619325976110896e+13	2.950624563137041e+13	1.449275362318841e+14	1.741347410954364e+16	1.611207959929930e+14	1.744337818632545e+14
2.476897689768977e+03	1.620850935113589e+13	2.952937193629908e+13	1.449275362318841e+14	1.741352509080169e+16	1.611360455830199e+14	1.744569081681832e+14
2.477867786778678e+03	1.622377182068065e+13	2.955250730060620e+13	1.449275362318841e+14	1.741357607191048e+16	1.611513080525647e+14	1.744800435324902e+14
2.478837883788379e+03	1.623904718167068e+13	2.957565172429174e+13	1.449275362318841e+14	1.741362705287002e+16	1.611665834135548e+14	1.745031879561758e+14
2.479807980798080e+03	1.625433544566275e+13	2.959880520735570e+13	1.449275362318841e+14	1.741367803368030e+16	1.611818716775468e+14	1.745263414392398e+14
2.480778077807781e+03	1.626963662430944e+13	2.962196774979810e+13	1.449275362318841e+14	1.741372901434133e+16	1.611971728561935e+14	1.745495039816822e+14
2.481748174817482e+03	1.628495072952518e+13	2.964513935161892e+13	1.449275362318841e+14	1.741377999485311e+16	1.612124869614092e+14	1.745726755835030e+14
2.482718271827183e+03	1.630027777262376e+13	2.966832001281816e+13	1.449275362318841e+14	1.741383097521564e+16	1.612278140045078e+14	1.745958562447022e+14
2.483688368836884e+03	1.631561776551951e+13	2.969150973339584e+13	1.449275362318841e+14	1.741388195542892e+16	1.612431539974036e+14	1.746190459652799e+14
2.484658465846585e+03	1.633097072011387e+13	2.971470851335193e+13	1.449275362318841e+14	1.741393293549295e+16	1.612585069519979e+14	1.746422447452360e+14
2.485628562856285e+03	1.634633664772682e+13	2.973791635268644e+13	1.449275362318841e+14	1.741398391540774e+16	1.612738728796109e+14	1.746654525845705e+14
2.486598659865987e+03	1.636171556018942e+13	2.976113325139939e+13	1.449275362318841e+14	1.741403489517328e+16	1.612892517920735e+14	1.746886694832834e+14
2.487568756875688e+03	1.637710746921125e+13	2.978435920949077e+13	1.449275362318841e+14	1.741408587478958e+16	1.613046437010953e+14	1.747118954413748e+14
2.488538853885389e+03	1.639251238623348e+13	2.980759422696057e+13	1.449275362318841e+14	1.741413685425664e+16	1.613200486181175e+14	1.747351304588446e+14
2.489508950895090e+03	1.640793032317639e+13	2.983083830380880e+13	1.449275362318841e+14	1.741418783357445e+16	1.613354665550604e+14	1.747583745356929e+14
2.490479047904791e+03	1.642336129153213e+13	2.985409144003546e+13	1.449275362318841e+14	1.741423881274303e+16	1.613508975234162e+14	1.747816276719195e+14
2.491449144914492e+03	1.643880530309946e+13	2.987735363564054e+13	1.449275362318841e+14	1.741428979176237e+16	1.613663415349835e+14	1.748048898675246e+14
2.492419241924193e+03	1.645426236950457e+13	2.990062489062404e+13	1.449275362318841e+14	1.741434077063247e+16	1.613817986013886e+14	1.748281611225081e+14
2.493389338933894e+03	1.646973250203494e+13	2.992390520498597e+13	1.449275362318841e+14	1.741439174935334e+16	1.613972687339190e+14	1.748514414368700e+14
2.494359435943594e+03	1.648521571285330e+13	2.994719457872633e+13	1.449275362318841e+14	1.741444272792497e+16	1.614127519447373e+14	1.748747308106104e+14
2.495329532953295e+03	1.650071201321507e+13	2.997049301184511e+13	1.449275362318841e+14	1.741449370634737e+16	1.614282482450991e+14	1.748980292437292e+14
2.496299629962996e+03	1.651622141489948e+13	2.999380050434232e+13	1.449275362318841e+14	1.741454468462053e+16	1.614437576467835e+14	1.749213367362264e+14
2.497269726972697e+03	1.653174392958350e+13	3.001711705621796e+13	1.449275362318841e+14	1.741459566274447e+16	1.614592801614676e+14	1.749446532881020e+14
2.498239823982398e+03	1.654727956858621e+13	3.004044266747203e+13	1.449275362318841e+14	1.741464664071918e+16	1.614748158004703e+14	1.749679788993561e+14
2.499209920992099e+03	1.656282834362916e+13	3.006377733810452e+13	1.449275362318841e+14	1.741469761854466e+16	1.614903645755132e+14	1.749913135699886e+14
2.500180018001800e+03	1.657839026665103e+13	3.008712106811543e+13	1.449275362318841e+14	1.741474859622092e+16	1.615059264985351e+14	1.750146572999995e+14
2.501150115011501e+03	1.659396534881738e+13	3.011047385750478e+13	1.449275362318841e+14	1.741479957374795e+16	1.615215015807014e+14	1.750380100893888e+14
2.502120212021202e+03	1.660955360177927e+13	3.013383570627255e+13	1.449275362318841e+14	1.741485055112575e+16	1.615370898336633e+14	1.750613719381566e+14
2.503090309030903e+03	1.662515503750711e+13	3.015720661441873e+13	1.449275362318841e+14	1.741490152835434e+16	1.615526912693912e+14	1.750847428463028e+14
2.504060406040604e+03	1.664076966710237e+13	3.018058658194336e+13	1.449275362318841e+14	1.741495250543370e+16	1.615683058989864e+14	1.751081228138274e+14
2.505030503050305e+03	1.665639750245867e+13	3.020397560884641e+13	1.449275362318841e+14	1.741500348236384e+16	1.615839337343427e+14	1.751315118407305e+14
2.506000600060006e+03	1.667203855474123e+13	3.022737369512788e+13	1.449275362318841e+14	1.741505445914476e+16	1.615995747866253e+14	1.751549099270119e+14
2.506970697069707e+03	1.668769283606713e+13	3.025078084078778e+13	1.449275362318841e+14	1.741510543577647e+16	1.616152290679512e+14	1.751783170726718e+14
2.507940794079408e+03	1.670336035753117e+13	3.027419704582611e+13	1.449275362318841e+14	1.741515641225896e+16	1.616308965894152e+14	1.752017332777102e+14
2.508910891089109e+03	1.671904113107142e+13	3.029762231024286e+13	1.449275362318841e+14	1.741520738859224e+16	1.616465773629555e+14	1.752251585421269e+14
2.509880988098810e+03	1.673473516787197e+13	3.032105663403804e+13	1.449275362318841e+14	1.741525836477630e+16	1.616622713997560e+14	1.752485928659221e+14
2.510851085108511e+03	1.675044247962797e+13	3.034450001721165e+13	1.449275362318841e+14	1.741530934081116e+16	1.616779787115120e+14	1.752720362490957e+14
2.511821182118212e+03	1.676616307791951e+13	3.036795245976367e+13	1.449275362318841e+14	1.741536031669680e+16	1.616936993098036e+14	1.752954886916477e+14
2.512791279127913e+03	1.678189697408379e+13	3.039141396169412e+13	1.449275362318841e+14	1.741541129243323e+16	1.617094332059678e+14	1.753189501935782e+14
2.513761376137614e+03	1.679764418003937e+13	3.041488452300301e+13	1.449275362318841e+14	1.741546226802045e+16	1.617251804119234e+14	1.753424207548871e+14
2.514731473147315e+03	1.681340470692528e+13	3.043836414369032e+13	1.449275362318841e+14	1.741551324345847e+16	1.617409409388093e+14	1.753659003755744e+14
2.515701570157016e+03	1.682917856626381e+13	3.046185282375606e+13	1.449275362318841e+14	1.741556421874728e+16	1.617567147981479e+14	1.753893890556401e+14
2.516671667166717e+03	1.684496576971774e+13	3.048535056320022e+13	1.449275362318841e+14	1.741561519388689e+16	1.617725020016018e+14	1.754128867950843e+14
2.517641764176418e+03	1.686076632880923e+13	3.050885736202281e+13	1.449275362318841e+14	1.741566616887729e+16	1.617883025606933e+14	1.754363935939069e+14
2.518611861186119e+03	1.687658025506036e+13	3.053237322022383e+13	1.449275362318841e+14	1.741571714371850e+16	1.618041164869444e+14	1.754599094521079e+14
2.519581958195819e+03	1.689240755962897e+13	3.055589813780326e+13	1.449275362318841e+14	1.741576811841050e+16	1.618199437915130e+14	1.754834343696873e+14
2.520552055205520e+03	1.690824825433091e+13	3.057943211476112e+13	1.449275362318841e+14	1.741581909295330e+16	1.618357844862150e+14	1.755069683466452e+14
2.521522152215221e+03	1.692410235054746e+13	3.060297515109743e+13	1.449275362318841e+14	1.741587006734691e+16	1.618516385824315e+14	1.755305113829815e+14
2.522492249224922e+03	1.693996985973019e+13	3.062652724681214e+13	1.449275362318841e+14	1.741592104159132e+16	1.618675060916142e+14	1.755540634786962e+14
2.523462346234624e+03	1.695585079345829e+13	3.065008840190529e+13	1.449275362318841e+14	1.741597201568654e+16	1.618833870253423e+14	1.755776246337893e+14
2.524432443244325e+03	1.697174516282539e+13	3.067365861637687e+13	1.449275362318841e+14	1.741602298963256e+16	1.618992813947094e+14	1.756011948482609e+14
2.525402540254026e+03	1.698765297980029e+13	3.069723789022686e+13	1.449275362318841e+14	1.741607396342939e+16	1.619151892116843e+14	1.756247741221109e+14
2.526372637263727e+03	1.700357425554674e+13	3.072082622345529e+13	1.449275362318841e+14	1.741612493707703e+16	1.619311104874308e+14	1.756483624553393e+14
2.527342734273428e+03	1.701950900131784e+13	3.074442361606214e+13	1.449275362318841e+14	1.741617591057548e+16	1.619470452332019e+14	1.756719598479462e+14
2.528312831283128e+03	1.703545722899915e+13	3.076803006804741e+13	1.449275362318841e+14	1.741622688392474e+16	1.619629934608832e+14	1.756955662999315e+14
2.529282928292829e+03	1.705141894968390e+13	3.079164557941111e+13	1.449275362318841e+14	1.741627785712482e+16	1.619789551815680e+14	1.757191818112952e+14
2.530253025302530e+03	1.706739417466973e+13	3.081527015015324e+13	1.449275362318841e+14	1.741632883017571e+16	1.619949304065538e+14	1.757428063820373e+14
2.531223122312231e+03	1.708338291576530e+13	3.083890378027380e+13	1.449275362318841e+14	1.741637980307741e+16	1.620109191476494e+14	1.757664400121579e+14
2.532193219321932e+03	1.709938518420421e+13	3.086254646977279e+13	1.449275362318841e+14	1.741643077582993e+16	1.620269214160882e+14	1.757900827016568e+14
2.533163316331633e+03	1.711540099132857e+13	3.088619821865020e+13	1.449275362318841e+14	1.741648174843327e+16	1.620429372232126e+14	1.758137344505342e+14
2.534133413341334e+03	1.713143034863379e+13	3.090985902690604e+13	1.449275362318841e+14	1.741653272088743e+16	1.620589665805178e+14	1.758373952587901e+14
2.535103510351035e+03	1.714747326751936e+13	3.093352889454029e+13	1.449275362318841e+14	1.741658369319241e+16	1.620750094994034e+14	1.758610651264243e+14
2.536073607360736e+03	1.716352975924413e+13	3.095720782155298e+13	1.449275362318841e+14	1.741663466534821e+16	1.620910659911282e+14	1.758847440534370e+14
2.537043704370437e+03	1.717959983519469e+13	3.098089580794409e+13	1.449275362318841e+14	1.741668563735484e+16	1.621071360670788e+14	1.759084320398282e+14
2.538013801380138e+03	1.719568350672558e+13	3.100459285371363e+13	1.449275362318841e+14	1.741673660921229e+16	1.621232197386097e+14	1.759321290855977e+14
2.538983898389839e+03	1.721178078551712e+13	3.102829895886159e+13	1.449275362318841e+14	1.741678758092057e+16	1.621393170174012e+14	1.759558351907457e+14
2.539953995399540e+03	1.722789168259148e+13	3.105201412338798e+13	1.449275362318841e+14	1.741683855247967e+16	1.621554279144756e+14	1.759795503552721e+14
2.540924092409241e+03	1.724401620925192e+13	3.107573834729280e+13	1.449275362318841e+14	1.741688952388960e+16	1.621715524411360e+14	1.760032745791769e+14
2.541894189418942e+03	1.726015437713379e+13	3.109947163057605e+13	1.449275362318841e+14	1.741694049515037e+16	1.621876906090178e+14	1.760270078624601e+14
2.542864286428643e+03	1.727630619741879e+13	3.112321397323772e+13	1.449275362318841e+14	1.741699146626196e+16	1.622038424293028e+14	1.760507502051218e+14
2.543834383438344e+03	1.729247168129494e+13	3.114696537527782e+13	1.449275362318841e+14	1.741704243722439e+16	1.622200079131790e+14	1.760745016071619e+14
2.544804480448045e+03	1.730865084035267e+13	3.117072583669635e+13	1.449275362318841e+14	1.741709340803765e+16	1.622361870722367e+14	1.760982620685804e+14
2.545774577457746e+03	1.732484368588207e+13	3.119449535749329e+13	1.449275362318841e+14	1.741714437870174e+16	1.622523799177661e+14	1.761220315893773e+14
2.546744674467447e+03	1.734105022886651e+13	3.121827393766866e+13	1.449275362318841e+14	1.741719534921667e+16	1.622685864607506e+14	1.761458101695527e+14
2.547714771477148e+03	1.735727048099203e+13	3.124206157722246e+13	1.449275362318841e+14	1.741724631958245e+16	1.622848067128761e+14	1.761695978091065e+14
2.548684868486849e+03	1.737350445343351e+13	3.126585827615470e+13	1.449275362318841e+14	1.741729728979906e+16	1.623010406853176e+14	1.761933945080388e+14
2.549654965496550e+03	1.738975215746157e+13	3.128966403446535e+13	1.449275362318841e+14	1.741734825986650e+16	1.623172883893456e+14	1.762172002663494e+14
2.550625062506251e+03	1.740601360432124e+13	3.131347885215443e+13	1.449275362318841e+14	1.741739922978480e+16	1.623335498362053e+14	1.762410150840385e+14
2.551595159515952e+03	1.742228880529577e+13	3.133730272922195e+13	1.449275362318841e+14	1.741745019955393e+16	1.623498250371798e+14	1.762648389611060e+14
2.552565256525653e+03	1.743857777173226e+13	3.136113566566788e+13	1.449275362318841e+14	1.741750116917391e+16	1.623661140036163e+14	1.762886718975519e+14
2.553535353535354e+03	1.745488051483716e+13	3.138497766149224e+13	1.449275362318841e+14	1.741755213864474e+16	1.623824167467212e+14	1.763125138933763e+14
2.554505450545054e+03	1.747119704588712e+13	3.140882871669501e+13	1.449275362318841e+14	1.741760310796641e+16	1.623987332777712e+14	1.763363649485791e+14
2.555475547554755e+03	1.748752737618431e+13	3.143268883127623e+13	1.449275362318841e+14	1.741765407713893e+16	1.624150636080684e+14	1.763602250631603e+14
2.556445644564456e+03	1.750387151685828e+13	3.145655800523587e+13	1.449275362318841e+14	1.741770504616230e+16	1.624314077487423e+14	1.763840942371199e+14
2.557415741574157e+03	1.752022947915993e+13	3.148043623857393e+13	1.449275362318841e+14	1.741775601503652e+16	1.624477657110440e+14	1.764079724704580e+14
2.558385838583858e+03	1.753660127448063e+13	3.150432353129043e+13	1.449275362318841e+14	1.741780698376160e+16	1.624641375063647e+14	1.764318597631745e+14
2.559355935593559e+03	1.755298691383473e+13	3.152821988338534e+13	1.449275362318841e+14	1.741785795233752e+16	1.624805231457188e+14	1.764557561152694e+14
2.560326032603261e+03	1.756938640860708e+13	3.155212529485869e+13	1.449275362318841e+14	1.741790892076430e+16	1.624969226404911e+14	1.764796615267428e+14
2.561296129612962e+03	1.758579976995881e+13	3.157603976571046e+13	1.449275362318841e+14	1.741795988904194e+16	1.625133360018429e+14	1.765035759975945e+14
2.562266226622663e+03	1.760222700892325e+13	3.159996329594066e+13	1.449275362318841e+14	1.741801085717044e+16	1.625297632408073e+14	1.765274995278247e+14
2.563236323632363e+03	1.761866813696166e+13	3.162389588554927e+13	1.449275362318841e+14	1.741806182514979e+16	1.625462043688457e+14	1.765514321174333e+14
2.564206420642064e+03	1.763512316503055e+13	3.164783753453632e+13	1.449275362318841e+14	1.741811279298001e+16	1.625626593969146e+14	1.765753737664204e+14
2.565176517651765e+03	1.765159210450161e+13	3.167178824290180e+13	1.449275362318841e+14	1.741816376066108e+16	1.625791283363857e+14	1.765993244747859e+14
2.566146614661466e+03	1.766807496647812e+13	3.169574801064570e+13	1.449275362318841e+14	1.741821472819302e+16	1.625956111983622e+14	1.766232842425298e+14
2.567116711671167e+03	1.768457176193554e+13	3.171971683776802e+13	1.449275362318841e+14	1.741826569557582e+16	1.626121079938196e+14	1.766472530696521e+14
2.568086808680868e+03	1.770108250256474e+13	3.174369472426878e+13	1.449275362318841e+14	1.741831666280949e+16	1.626286187344488e+14	1.766712309561528e+14
2.569056905690569e+03	1.771760719891939e+13	3.176768167014796e+13	1.449275362318841e+14	1.741836762989403e+16	1.626451434308034e+14	1.766952179020320e+14
2.570027002700270e+03	1.773414586237720e+13	3.179167767540557e+13	1.449275362318841e+14	1.741841859682943e+16	1.626616820942613e+14	1.767192139072896e+14
2.570997099709971e+03	1.775069850406664e+13	3.181568274004160e+13	1.449275362318841e+14	1.741846956361570e+16	1.626782347359507e+14	1.767432189719257e+14
2.571967196719672e+03	1.776726513530139e+13	3.183969686405605e+13	1.449275362318841e+14	1.741852053025284e+16	1.626948013671854e+14	1.767672330959401e+14
2.572937293729373e+03	1.778384576703089e+13	3.186372004744893e+13	1.449275362318841e+14	1.741857149674086e+16	1.627113819989149e+14	1.767912562793330e+14
2.573907390739074e+03	1.780044041018536e+13	3.188775229022025e+13	1.449275362318841e+14	1.741862246307975e+16	1.627279766420694e+14	1.768152885221043e+14
2.574877487748775e+03	1.781704907623157e+13	3.191179359236999e+13	1.449275362318841e+14	1.741867342926951e+16	1.627445853081156e+14	1.768393298242541e+14
2.575847584758476e+03	1.783367177615070e+13	3.193584395389815e+13	1.449275362318841e+14	1.741872439531015e+16	1.627612080080348e+14	1.768633801857822e+14
2.576817681768177e+03	1.785030852098771e+13	3.195990337480474e+13	1.449275362318841e+14	1.741877536120166e+16	1.627778447528718e+14	1.768874396066888e+14
2.577787778777878e+03	1.786695932165977e+13	3.198397185508975e+13	1.449275362318841e+14	1.741882632694406e+16	1.627944955535438e+14	1.769115080869738e+14
2.578757875787579e+03	1.788362418945446e+13	3.200804939475320e+13	1.449275362318841e+14	1.741887729253733e+16	1.628111604213385e+14	1.769355856266372e+14
2.579727972797280e+03	1.790030313552516e+13	3.203213599379507e+13	1.449275362318841e+14	1.741892825798149e+16	1.628278393674092e+14	1.769596722256791e+14
2.580698069806981e+03	1.791699617067377e+13	3.205623165221535e+13	1.449275362318841e+14	1.741897922327653e+16	1.628445324025578e+14	1.769837678840994e+14
2.581668166816682e+03	1.793370330623240e+13	3.208033637001407e+13	1.449275362318841e+14	1.741903018842244e+16	1.628612395381165e+14	1.770078726018981e+14
2.582638263826383e+03	1.795042455320087e+13	3.210445014719123e+13	1.449275362318841e+14	1.741908115341925e+16	1.628779607850849e+14	1.770319863790753e+14
2.583608360836084e+03	1.796715992236810e+13	3.212857298374680e+13	1.449275362318841e+14	1.741913211826694e+16	1.628946961542522e+14	1.770561092156309e+14
2.584578457845785e+03	1.798390942502762e+13	3.215270487968080e+13	1.449275362318841e+14	1.741918308296552e+16	1.629114456569117e+14	1.770802411115649e+14
2.585548554855486e+03	1.800067307210238e+13	3.217684583499323e+13	1.449275362318841e+14	1.741923404751499e+16	1.629282093039864e+14	1.771043820668773e+14
2.586518651865187e+03	1.801745087457272e+13	3.220099584968408e+13	1.449275362318841e+14	1.741928501191535e+16	1.629449871064568e+14	1.771285320815681e+14
2.587488748874888e+03	1.803424284363614e+13	3.222515492375336e+13	1.449275362318841e+14	1.741933597616660e+16	1.629617790755202e+14	1.771526911556374e+14
2.588458845884588e+03	1.805104899011312e+13	3.224932305720105e+13	1.449275362318841e+14	1.741938694026875e+16	1.629785852219972e+14	1.771768592890851e+14
2.589428942894289e+03	1.806786932497102e+13	3.227350025002719e+13	1.449275362318841e+14	1.741943790422178e+16	1.629954055568551e+14	1.772010364819112e+14
2.590399039903990e+03	1.808470385938795e+13	3.229768650223174e+13	1.449275362318841e+14	1.741948886802572e+16	1.630122400912720e+14	1.772252227341158e+14
2.591369136913691e+03	1.810155260401805e+13	3.232188181381473e+13	1.449275362318841e+14	1.741953983168055e+16	1.630290888359021e+14	1.772494180456988e+14
2.592339233923392e+03	1.811841557030121e+13	3.234608618477614e+13	1.449275362318841e+14	1.741959079518627e+16	1.630459518021853e+14	1.772736224166602e+14
2.593309330933093e+03	1.813529276880841e+13	3.237029961511598e+13	1.449275362318841e+14	1.741964175854290e+16	1.630628290006925e+14	1.772978358470000e+14
2.594279427942794e+03	1.815218421070465e+13	3.239452210483424e+13	1.449275362318841e+14	1.741969272175043e+16	1.630797204425887e+14	1.773220583367183e+14
2.595249524952495e+03	1.816908990679075e+13	3.241875365393093e+13	1.449275362318841e+14	1.741974368480886e+16	1.630966261386748e+14	1.773462898858150e+14
2.596219621962196e+03	1.818600986816129e+13	3.244299426240604e+13	1.449275362318841e+14	1.741979464771819e+16	1.631135461000453e+14	1.773705304942901e+14
2.597189718971897e+03	1.820294410567443e+13	3.246724393025957e+13	1.449275362318841e+14	1.741984561047843e+16	1.631304803375585e+14	1.773947801621436e+14
2.598159815981598e+03	1.821989263005409e+13	3.249150265749154e+13	1.449275362318841e+14	1.741989657308958e+16	1.631474288619381e+14	1.774190388893756e+14
2.599129912991299e+03	1.823685545265655e+13	3.251577044410194e+13	1.449275362318841e+14	1.741994753555163e+16	1.631643916845406e+14	1.774433066759860e+14
2.600100010001000e+03	1.825383258392450e+13	3.254004729009076e+13	1.449275362318841e+14	1.741999849786459e+16	1.631813688158086e+14	1.774675835219748e+14
2.601070107010701e+03	1.827082403520130e+13	3.256433319545800e+13	1.449275362318841e+14	1.742004946002846e+16	1.631983602670854e+14	1.774918694273421e+14
2.602040204020402e+03	1.828782981705725e+13	3.258862816020368e+13	1.449275362318841e+14	1.742010042204324e+16	1.632153660489413e+14	1.775161643920878e+14
2.603010301030103e+03	1.830484994049059e+13	3.261293218432778e+13	1.449275362318841e+14	1.742015138390893e+16	1.632323861723747e+14	1.775404684162118e+14
2.603980398039804e+03	1.832188441633976e+13	3.263724526783030e+13	1.449275362318841e+14	1.742020234562554e+16	1.632494206482238e+14	1.775647814997144e+14
2.604950495049505e+03	1.833893325555814e+13	3.266156741071125e+13	1.449275362318841e+14	1.742025330719306e+16	1.632664694874422e+14	1.775891036425953e+14
2.605920592059206e+03	1.835599646902238e+13	3.268589861297062e+13	1.449275362318841e+14	1.742030426861150e+16	1.632835327009064e+14	1.776134348448547e+14
2.606890689068907e+03	1.837307406732154e+13	3.271023887460843e+13	1.449275362318841e+14	1.742035522988086e+16	1.633006102992056e+14	1.776377751064925e+14
2.607860786078608e+03	1.839016606153654e+13	3.273458819562466e+13	1.449275362318841e+14	1.742040619100113e+16	1.633177022934206e+14	1.776621244275087e+14
2.608830883088309e+03	1.840727246257572e+13	3.275894657601932e+13	1.449275362318841e+14	1.742045715197233e+16	1.633348086944598e+14	1.776864828079034e+14
2.609800980098010e+03	1.842439328104072e+13	3.278331401579240e+13	1.449275362318841e+14	1.742050811279445e+16	1.633519295129248e+14	1.777108502476765e+14
2.610771077107711e+03	1.844152852778863e+13	3.280769051494391e+13	1.449275362318841e+14	1.742055907346749e+16	1.633690647596727e+14	1.777352267468280e+14
2.611741174117412e+03	1.845867821397670e+13	3.283207607347384e+13	1.449275362318841e+14	1.742061003399145e+16	1.633862144458608e+14	1.777596123053579e+14
2.612711271127113e+03	1.847584234984861e+13	3.285647069138221e+13	1.449275362318841e+14	1.742066099436634e+16	1.634033785817327e+14	1.777840069232663e+14
2.613681368136814e+03	1.849302094661895e+13	3.288087436866899e+13	1.449275362318841e+14	1.742071195459216e+16	1.634205571785030e+14	1.778084106005531e+14
2.614651465146515e+03	1.851021401483786e+13	3.290528710533420e+13	1.449275362318841e+14	1.742076291466890e+16	1.634377502467219e+14	1.778328233372182e+14
2.615621562156216e+03	1.852742156539401e+13	3.292970890137784e+13	1.449275362318841e+14	1.742081387459658e+16	1.634549577972781e+14	1.778572451332619e+14
