#  aims_uuid : F6E78B0D-804B-4AD0-A977-1568297477EF                                
#  angular momentum projected density of states for species Cu as calculated by FHI-aims 
# The energy reference for this output is the chemical potential, mu =      -5.705409 eV
#      Energy (eV)         total dos     l= 0              l= 1              l= 2              l= 3              l= 4
      -31.18327981        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -31.17327881        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -31.16327781        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -31.15327681        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -31.14327581        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -31.13327481        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -31.12327381        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -31.11327281        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -31.10327181        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -31.09327081        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -31.08326981        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -31.07326881        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -31.06326781        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -31.05326681        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -31.04326581        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -31.03326481        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -31.02326381        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -31.01326281        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -31.00326181        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -30.99326081        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -30.98325981        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -30.97325881        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -30.96325781        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -30.95325681        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -30.94325581        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -30.93325481        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -30.92325381        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -30.91325281        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -30.90325181        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -30.89325081        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -30.88324981        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -30.87324881        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -30.86324781        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -30.85324681        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -30.84324581        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -30.83324481        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -30.82324381        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -30.81324281        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -30.80324181        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -30.79324081        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -30.78323981        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -30.77323881        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -30.76323781        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -30.75323681        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -30.74323581        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -30.73323481        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -30.72323381        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -30.71323281        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -30.70323181        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -30.69323081        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -30.68322981        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -30.67322881        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -30.66322781        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -30.65322681        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -30.64322580        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -30.63322480        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -30.62322380        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -30.61322280        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -30.60322180        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -30.59322080        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -30.58321980        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -30.57321880        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -30.56321780        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -30.55321680        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -30.54321580        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -30.53321480        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -30.52321380        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -30.51321280        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -30.50321180        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -30.49321080        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -30.48320980        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -30.47320880        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -30.46320780        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -30.45320680        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -30.44320580        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -30.43320480        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -30.42320380        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -30.41320280        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -30.40320180        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -30.39320080        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -30.38319980        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -30.37319880        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -30.36319780        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -30.35319680        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -30.34319580        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -30.33319480        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -30.32319380        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -30.31319280        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -30.30319180        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -30.29319080        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -30.28318980        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -30.27318880        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -30.26318780        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -30.25318680        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -30.24318580        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -30.23318480        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -30.22318380        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -30.21318280        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -30.20318180        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -30.19318080        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -30.18317980        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -30.17317880        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -30.16317780        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -30.15317680        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -30.14317580        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -30.13317480        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -30.12317380        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -30.11317280        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -30.10317180        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -30.09317080        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -30.08316980        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -30.07316880        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -30.06316780        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -30.05316680        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -30.04316580        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -30.03316480        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -30.02316380        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -30.01316280        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -30.00316180        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -29.99316080        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -29.98315980        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -29.97315880        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -29.96315780        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -29.95315680        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -29.94315580        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -29.93315480        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -29.92315380        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -29.91315280        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -29.90315180        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -29.89315080        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -29.88314980        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -29.87314880        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -29.86314780        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -29.85314680        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -29.84314580        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -29.83314480        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -29.82314380        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -29.81314280        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -29.80314180        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -29.79314080        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -29.78313980        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -29.77313880        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -29.76313780        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -29.75313680        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -29.74313580        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -29.73313480        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -29.72313380        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -29.71313280        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -29.70313180        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -29.69313080        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -29.68312980        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -29.67312880        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -29.66312780        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -29.65312680        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -29.64312579        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -29.63312479        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -29.62312379        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -29.61312279        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -29.60312179        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -29.59312079        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -29.58311979        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -29.57311879        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -29.56311779        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -29.55311679        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -29.54311579        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -29.53311479        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -29.52311379        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -29.51311279        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -29.50311179        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -29.49311079        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -29.48310979        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -29.47310879        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -29.46310779        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -29.45310679        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -29.44310579        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -29.43310479        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -29.42310379        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -29.41310279        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -29.40310179        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -29.39310079        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -29.38309979        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -29.37309879        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -29.36309779        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -29.35309679        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -29.34309579        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -29.33309479        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -29.32309379        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -29.31309279        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -29.30309179        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -29.29309079        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -29.28308979        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -29.27308879        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -29.26308779        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -29.25308679        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -29.24308579        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -29.23308479        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -29.22308379        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -29.21308279        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -29.20308179        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -29.19308079        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -29.18307979        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -29.17307879        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -29.16307779        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -29.15307679        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -29.14307579        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -29.13307479        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -29.12307379        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -29.11307279        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -29.10307179        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -29.09307079        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -29.08306979        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -29.07306879        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -29.06306779        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -29.05306679        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -29.04306579        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -29.03306479        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -29.02306379        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -29.01306279        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -29.00306179        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -28.99306079        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -28.98305979        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -28.97305879        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -28.96305779        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -28.95305679        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -28.94305579        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -28.93305479        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -28.92305379        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -28.91305279        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -28.90305179        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -28.89305079        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -28.88304979        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -28.87304879        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -28.86304779        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -28.85304679        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -28.84304579        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -28.83304479        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -28.82304379        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -28.81304279        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -28.80304179        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -28.79304079        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -28.78303979        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -28.77303879        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -28.76303779        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -28.75303679        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -28.74303579        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -28.73303479        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -28.72303379        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -28.71303279        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -28.70303179        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -28.69303079        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -28.68302979        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -28.67302879        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -28.66302779        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -28.65302679        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -28.64302578        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -28.63302478        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -28.62302378        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -28.61302278        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -28.60302178        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -28.59302078        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -28.58301978        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -28.57301878        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -28.56301778        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -28.55301678        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -28.54301578        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -28.53301478        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -28.52301378        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -28.51301278        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -28.50301178        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -28.49301078        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -28.48300978        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -28.47300878        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -28.46300778        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -28.45300678        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -28.44300578        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -28.43300478        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -28.42300378        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -28.41300278        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -28.40300178        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -28.39300078        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -28.38299978        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -28.37299878        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -28.36299778        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -28.35299678        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -28.34299578        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -28.33299478        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -28.32299378        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -28.31299278        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -28.30299178        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -28.29299078        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -28.28298978        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -28.27298878        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -28.26298778        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -28.25298678        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -28.24298578        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -28.23298478        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -28.22298378        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -28.21298278        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -28.20298178        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -28.19298078        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -28.18297978        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -28.17297878        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -28.16297778        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -28.15297678        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -28.14297578        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -28.13297478        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -28.12297378        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -28.11297278        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -28.10297178        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -28.09297078        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -28.08296978        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -28.07296878        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -28.06296778        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -28.05296678        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -28.04296578        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
